state,record_month,record_year,daily_time,temp_2m_avg,relative_humidity_2m_avg,rain_sum,snowfall_sum
UT,October,2019,2019-10-16 00:00:00,37.235485,30.419355,0.067,1.571
UT,October,2020,2020-10-16 00:00:00,47.058067,29.774193,0.055,0.11
UT,September,2017,2017-09-15 12:00:00,54.4,44.933334,0.891,0.992
UT,September,2018,2018-09-15 12:00:00,60.73,22.366667,0.052,0.0
UT,September,2019,2019-09-15 12:00:00,57.22333,34.833332,0.245,0.0
UT,September,2020,2020-09-15 12:00:00,58.106667,28.1,0.078,0.717
VA,April,2017,2017-04-15 12:00:00,62.066666,68.3,3.847,0.0
VA,April,2018,2018-04-15 12:00:00,53.786667,61.633335,4.5950003,1.158
VA,April,2019,2019-04-15 12:00:00,59.57333,68.566666,2.592,0.028
VA,April,2020,2020-04-15 12:00:00,55.503334,61.833332,4.9110003,0.0
VA,August,2017,2017-08-16 00:00:00,74.90323,72.258064,5.252,0.0
VA,August,2018,2018-08-16 00:00:00,76.80645,76.548386,4.129,0.0
VA,August,2019,2019-08-16 00:00:00,77.32581,68.29032,2.807,0.0
VA,August,2020,2020-08-16 00:00:00,76.53226,79.19355,7.225,0.0
VA,December,2017,2017-12-16 00:00:00,39.025806,60.387096,0.461,3.555
VA,December,2018,2018-12-16 00:00:00,40.5,76.6129,4.811,7.854
VA,December,2019,2019-12-16 00:00:00,42.77097,72.064514,3.993,0.358
VA,December,2020,2020-12-16 00:00:00,39.990322,69.258064,5.486,1.048
VA,February,2017,2017-02-14 12:00:00,48.44643,58.035713,1.061,0.11
VA,February,2018,2018-02-14 12:00:00,46.721428,75.46429,3.983,0.469
VA,February,2019,2019-02-14 12:00:00,42.914284,70.07143,4.922,3.142
VA,February,2020,2020-02-15 00:00:00,43.931034,66.17242,6.139,0.304
VA,January,2017,2017-01-16 00:00:00,41.387096,71.41936,2.878,4.4370003
VA,January,2018,2018-01-16 00:00:00,34.796772,56.967743,2.1499999,2.287
VA,January,2019,2019-01-16 00:00:00,37.032257,66.451614,2.627,5.209
VA,January,2020,2020-01-16 00:00:00,41.890324,68.29032,2.681,0.634
VA,July,2017,2017-07-16 00:00:00,79.6258,65.064514,2.52,0.0
VA,July,2018,2018-07-16 00:00:00,77.22258,70.80645,3.3,0.0
VA,July,2019,2019-07-16 00:00:00,79.741936,67.32258,2.553,0.0
VA,July,2020,2020-07-16 00:00:00,81.94516,64.03226,1.9070001,0.0
VA,June,2017,2017-06-15 12:00:00,73.15666,70.13333,3.724,0.0
VA,June,2018,2018-06-15 12:00:00,74.276665,76.833336,6.028,0.0
VA,June,2019,2019-06-15 12:00:00,73.829994,67.36667,4.377,0.0
VA,June,2020,2020-06-15 12:00:00,74.316666,66.166664,4.286,0.0
VA,March,2017,2017-03-16 00:00:00,47.56774,58.129032,2.934,1.0469999
VA,March,2018,2018-03-16 00:00:00,41.980644,60.548386,1.934,5.76
VA,March,2019,2019-03-16 00:00:00,45.08387,61.870968,3.873,0.386
VA,March,2020,2020-03-16 00:00:00,53.351612,65.645164,2.8930001,0.0
VA,May,2017,2017-05-16 00:00:00,64.732254,72.83871,5.495,0.0
VA,May,2018,2018-05-16 00:00:00,71.28065,74.70968,6.1940002,0.0
VA,May,2019,2019-05-16 00:00:00,71.4129,68.064514,2.957,0.0
VA,May,2020,2020-05-16 00:00:00,62.5,67.29032,4.03,0.0
VA,November,2017,2017-11-15 12:00:00,47.373333,69.8,1.2129999,0.0
VA,November,2018,2018-11-15 12:00:00,44.90333,73.333336,6.463,0.413
VA,November,2019,2019-11-15 12:00:00,44.15333,65.833336,2.252,0.0
VA,November,2020,2020-11-15 12:00:00,52.97333,68.86667,7.032,0.0
VA,October,2017,2017-10-16 00:00:00,62.47742,71.6129,4.061,0.0
VA,October,2018,2018-10-16 00:00:00,60.70645,73.741936,6.516,0.0
VA,October,2019,2019-10-16 00:00:00,62.451614,70.22581,4.202,0.0
VA,October,2020,2020-10-16 00:00:00,60.43226,77.935486,6.434,0.0
VA,September,2017,2017-09-15 12:00:00,69.7,70.96667,2.215,0.0
VA,September,2018,2018-09-15 12:00:00,73.19666,84.6,6.649,0.0
VA,September,2019,2019-09-15 12:00:00,75.293335,66.76667,0.457,0.0
VA,September,2020,2020-09-15 12:00:00,67.82333,75.13333,3.979,0.0
VI,April,2017,2017-04-15 12:00:00,64.246666,70.63333,5.426,0.0
VI,April,2018,2018-04-15 12:00:00,56.433334,69.03333,4.466,0.0
VI,April,2019,2019-04-15 12:00:00,61.383335,69.9,6.119,0.0
VI,April,2020,2020-04-15 12:00:00,58.966667,62.8,4.903,0.0
VI,August,2017,2017-08-16 00:00:00,75.80968,76.935486,6.068,0.0
VI,August,2018,2018-08-16 00:00:00,75.46129,81.741936,7.5020003,0.0
VI,August,2019,2019-08-16 00:00:00,78.01613,73.129036,3.921,0.0
VI,August,2020,2020-08-16 00:00:00,77.13871,80.22581,9.952,0.0
VI,December,2017,2017-12-16 00:00:00,44.32903,73.09677,3.649,2.0110002
VI,December,2018,2018-12-16 00:00:00,45.054836,80.19355,9.839,0.275
VI,December,2019,2019-12-16 00:00:00,47.609676,74.129036,5.969,0.0
VI,December,2020,2020-12-16 00:00:00,43.174194,72.548386,4.547,0.028
VI,February,2017,2017-02-14 12:00:00,51.825,68.92857,1.834,0.0
VI,February,2018,2018-02-14 12:00:00,52.885715,81.5,7.978,0.0
VI,February,2019,2019-02-14 12:00:00,49.610714,77.39286,7.7060003,0.221
VI,February,2020,2020-02-15 00:00:00,46.5931,78.034485,9.734,1.598
VI,January,2017,2017-01-16 00:00:00,48.554836,74.41936,6.48,1.8460001
VI,January,2018,2018-01-16 00:00:00,37.93226,60.741936,3.445,0.607
VI,January,2019,2019-01-16 00:00:00,42.503223,72.09677,5.6930003,0.028
VI,January,2020,2020-01-16 00:00:00,46.15484,73.67742,6.501,0.0
VI,July,2017,2017-07-16 00:00:00,77.66129,79.32258,3.034,0.0
VI,July,2018,2018-07-16 00:00:00,77.08388,78.6129,6.5690002,0.0
VI,July,2019,2019-07-16 00:00:00,78.535484,74.3871,4.799,0.0
VI,July,2020,2020-07-16 00:00:00,78.93226,76.51613,4.072,0.0
VI,June,2017,2017-06-15 12:00:00,73.49,77.76667,5.288,0.0
VI,June,2018,2018-06-15 12:00:00,76.26,79.13333,2.697,0.0
VI,June,2019,2019-06-15 12:00:00,73.97667,76.1,8.052,0.0
VI,June,2020,2020-06-15 12:00:00,73.66,75.7,3.537,0.0
VI,March,2017,2017-03-16 00:00:00,53.37419,63.935482,3.453,0.0
VI,March,2018,2018-03-16 00:00:00,49.258064,66.6129,5.127,0.0
VI,March,2019,2019-03-16 00:00:00,50.62581,64.6129,2.8899999,0.0
VI,March,2020,2020-03-16 00:00:00,56.703228,79.32258,7.571,0.0
VI,May,2017,2017-05-16 00:00:00,68.22258,71.258064,5.724,0.0
VI,May,2018,2018-05-16 00:00:00,70.0129,80.32258,9.658,0.0
VI,May,2019,2019-05-16 00:00:00,72.767746,70.32258,4.353,0.0
VI,May,2020,2020-05-16 00:00:00,65.16774,71.064514,4.436,0.0
VI,November,2017,2017-11-15 12:00:00,52.739998,76.23333,1.216,0.0
VI,November,2018,2018-11-15 12:00:00,47.780003,78.833336,7.355,0.0
VI,November,2019,2019-11-15 12:00:00,49.510002,71.333336,4.307,0.0
VI,November,2020,2020-11-15 12:00:00,55.793335,70.566666,3.846,0.0
VI,October,2017,2017-10-16 00:00:00,62.619354,73.67742,6.548,0.0
VI,October,2018,2018-10-16 00:00:00,63.41613,75.58064,4.224,0.0
VI,October,2019,2019-10-16 00:00:00,65.20968,75.29032,4.575,0.0
VI,October,2020,2020-10-16 00:00:00,63.66774,76.22581,6.91,0.0
VI,September,2017,2017-09-15 12:00:00,70.76333,71.96667,4.934,0.0
VI,September,2018,2018-09-15 12:00:00,75.54666,81.7,4.504,0.0
VI,September,2019,2019-09-15 12:00:00,77.7,64.23333,0.792,0.0
VI,September,2020,2020-09-15 12:00:00,70.37333,76.26667,6.8980002,0.0
VT,April,2017,2017-04-15 12:00:00,44.56,75.76667,2.997,7.193
VT,April,2018,2018-04-15 12:00:00,36.16,70.3,4.567,8.736
VT,April,2019,2019-04-15 12:00:00,40.616665,73.566666,4.2000003,4.439
VT,April,2020,2020-04-15 12:00:00,39.053333,64.73333,2.655,6.5039997
VT,August,2017,2017-08-16 00:00:00,64.296776,79.80645,2.815,0.0
VT,August,2018,2018-08-16 00:00:00,69.909676,79.51613,3.355,0.0
VT,August,2019,2019-08-16 00:00:00,66.08388,76.3871,3.637,0.0
VT,August,2020,2020-08-16 00:00:00,66.035484,78.51613,3.38,0.0
VT,December,2017,2017-12-16 00:00:00,17.725807,75.96774,1.0189999,14.91
VT,December,2018,2018-12-16 00:00:00,21.864515,80.09677,2.618,8.679
VT,December,2019,2019-12-16 00:00:00,24.458065,75.258064,1.2639999,13.366
VT,December,2020,2020-12-16 00:00:00,28.022581,74.19355,1.5519999,8.213
VT,February,2017,2017-02-14 12:00:00,24.560715,75.60714,0.661,16.812
VT,February,2018,2018-02-14 12:00:00,26.185715,75.10714,0.76500005,15.405
VT,February,2019,2019-02-14 12:00:00,18.8,73.32143,0.728,16.04
VT,February,2020,2020-02-15 00:00:00,22.03793,75.655174,0.431,20.09
VT,January,2017,2017-01-16 00:00:00,23.183872,77.645164,0.652,16.095
VT,January,2018,2018-01-16 00:00:00,16.254839,75.90323,2.263,12.6779995
VT,January,2019,2019-01-16 00:00:00,14.277419,74.935486,1.272,26.568
VT,January,2020,2020-01-16 00:00:00,23.016129,78.645164,1.017,17.363
VT,July,2017,2017-07-16 00:00:00,65.79032,82.29032,3.806,0.0
VT,July,2018,2018-07-16 00:00:00,71.977425,69.548386,4.516,0.0
VT,July,2019,2019-07-16 00:00:00,70.977425,73.96774,2.111,0.0
VT,July,2020,2020-07-16 00:00:00,71.51613,78.6129,3.708,0.0
VT,June,2017,2017-06-15 12:00:00,62.253334,79.933334,8.142,0.0
VT,June,2018,2018-06-15 12:00:00,62.936665,68.23333,3.3999999,0.0
VT,June,2019,2019-06-15 12:00:00,61.666668,76.2,6.385,0.0
VT,June,2020,2020-06-15 12:00:00,64.653336,71.23333,2.875,0.0
VT,March,2017,2017-03-16 00:00:00,23.332258,64.19355,1.182,22.185
VT,March,2018,2018-03-16 00:00:00,27.687096,74.258064,0.654,17.885
VT,March,2019,2019-03-16 00:00:00,26.316128,69.29032,0.354,15.818
VT,March,2020,2020-03-16 00:00:00,32.619354,69.258064,2.155,5.0709996
VT,May,2017,2017-05-16 00:00:00,51.935482,79.29032,6.124,0.386
VT,May,2018,2018-05-16 00:00:00,57.803226,67.83871,2.603,0.0
VT,May,2019,2019-05-16 00:00:00,51.096775,77.16129,6.566,0.909
VT,May,2020,2020-05-16 00:00:00,53.235485,64.548386,2.593,3.8860002
VT,November,2017,2017-11-15 12:00:00,33.55,72.2,2.346,7.0030003
VT,November,2018,2018-11-15 12:00:00,30.109999,82.666664,2.9290001,25.906
VT,November,2019,2019-11-15 12:00:00,28.933332,76.3,1.843,13.365
VT,November,2020,2020-11-15 12:00:00,38.289997,77.3,2.292,6.945
VT,October,2017,2017-10-16 00:00:00,54.548386,77.6129,5.896,0.0
VT,October,2018,2018-10-16 00:00:00,44.609676,81.741936,4.83,2.674
VT,October,2019,2019-10-16 00:00:00,48.303226,81.6129,6.509,0.0
VT,October,2020,2020-10-16 00:00:00,46.41613,80.09677,4.651,0.35799998
VT,September,2017,2017-09-15 12:00:00,61.706665,80.9,3.046,0.0
VT,September,2018,2018-09-15 12:00:00,61.593334,79.4,2.688,0.0
VT,September,2019,2019-09-15 12:00:00,57.876667,80.933334,3.796,0.0
VT,September,2020,2020-09-15 12:00:00,58.52,76.6,3.204,0.0
WA,April,2017,2017-04-15 12:00:00,41.156666,71.5,3.141,4.522
WA,April,2018,2018-04-15 12:00:00,41.753334,72.333336,3.61,12.2369995
WA,April,2019,2019-04-15 12:00:00,42.780003,70.9,1.83,5.98
WA,April,2020,2020-04-15 12:00:00,42.506664,67.53333,0.78,1.24
WA,August,2017,2017-08-16 00:00:00,73.2,39.48387,0.114,0.0
WA,August,2018,2018-08-16 00:00:00,69.84516,48.83871,0.032,0.0
WA,August,2019,2019-08-16 00:00:00,68.81613,54.967743,0.603,0.0
WA,August,2020,2020-08-16 00:00:00,67.103226,49.80645,0.120000005,0.0
WA,December,2017,2017-12-16 00:00:00,27.96129,76.129036,1.469,30.727999
WA,December,2018,2018-12-16 00:00:00,30.041935,81.354836,1.814,44.065998
WA,December,2019,2019-12-16 00:00:00,32.49355,83.6129,2.225,27.861
WA,December,2020,2020-12-16 00:00:00,31.364515,78.96774,1.422,37.397
WA,February,2017,2017-02-14 12:00:00,29.525,74.60714,0.761,41.175
WA,February,2018,2018-02-14 12:00:00,31.264286,74.35714,1.374,29.821
WA,February,2019,2019-02-14 12:00:00,24.539286,75.17857,0.055,31.583
WA,February,2020,2020-02-15 00:00:00,33.82069,74.206894,3.336,21.139
WA,January,2017,2017-01-16 00:00:00,22.41613,72.3871,0.060000002,28.275002
WA,January,2018,2018-01-16 00:00:00,33.616127,84.3871,1.303,50.598
WA,January,2019,2019-01-16 00:00:00,32.390324,77.548386,1.0009999,28.193
WA,January,2020,2020-01-16 00:00:00,32.064518,83.90323,3.177,70.083
WA,July,2017,2017-07-16 00:00:00,70.0,44.258064,0.024,0.0
WA,July,2018,2018-07-16 00:00:00,70.92903,45.83871,0.122999996,0.0
WA,July,2019,2019-07-16 00:00:00,64.53226,60.16129,0.618,0.0
WA,July,2020,2020-07-16 00:00:00,66.3,55.48387,0.060000002,0.0
WA,June,2017,2017-06-15 12:00:00,60.79667,59.666668,1.407,0.0
WA,June,2018,2018-06-15 12:00:00,59.16,59.766666,0.788,0.0
WA,June,2019,2019-06-15 12:00:00,59.66,59.266666,0.985,0.0
WA,June,2020,2020-06-15 12:00:00,57.793335,66.166664,1.97,0.0
WA,March,2017,2017-03-16 00:00:00,37.809677,75.6129,3.608,31.252998
WA,March,2018,2018-03-16 00:00:00,36.470966,72.58064,1.398,17.94
WA,March,2019,2019-03-16 00:00:00,34.419353,65.58064,0.355,4.493
WA,March,2020,2020-03-16 00:00:00,36.129032,68.80645,0.587,12.043
WA,May,2017,2017-05-16 00:00:00,53.935482,64.548386,2.027,1.5159999
WA,May,2018,2018-05-16 00:00:00,56.690323,65.129036,0.759,0.276
WA,May,2019,2019-05-16 00:00:00,55.758064,64.96774,1.9799999,0.0
WA,May,2020,2020-05-16 00:00:00,52.425804,65.70968,1.9779999,0.028
WA,November,2017,2017-11-15 12:00:00,35.783333,83.3,4.344,29.186
WA,November,2018,2018-11-15 12:00:00,38.673332,78.13333,3.25,11.548
WA,November,2019,2019-11-15 12:00:00,38.539997,72.1,1.579,1.903
WA,November,2020,2020-11-15 12:00:00,37.25,78.7,2.457,31.501
WA,October,2017,2017-10-16 00:00:00,46.403225,69.064514,4.745,11.52
WA,October,2018,2018-10-16 00:00:00,47.99355,69.67742,3.0939999,0.717
WA,October,2019,2019-10-16 00:00:00,42.258064,69.258064,3.8109999,2.7
WA,October,2020,2020-10-16 00:00:00,48.341934,74.90323,4.256,10.088
WA,September,2017,2017-09-15 12:00:00,62.056664,54.1,0.643,0.028
WA,September,2018,2018-09-15 12:00:00,57.17,60.566666,0.681,0.0
WA,September,2019,2019-09-15 12:00:00,56.960003,71.8,2.706,1.6259999
WA,September,2020,2020-09-15 12:00:00,63.76,57.533333,2.681,0.0
WI,April,2017,2017-04-15 12:00:00,49.053333,66.833336,4.89,0.22
WI,April,2018,2018-04-15 12:00:00,35.23,65.666664,1.618,13.035
WI,April,2019,2019-04-15 12:00:00,44.506664,68.2,3.4320002,7.11
WI,April,2020,2020-04-15 12:00:00,42.260002,64.23333,2.131,1.902
WI,August,2017,2017-08-16 00:00:00,66.15806,74.548386,2.808,0.0
WI,August,2018,2018-08-16 00:00:00,71.41612,76.96774,6.617,0.0
WI,August,2019,2019-08-16 00:00:00,68.57097,68.41936,3.105,0.0
WI,August,2020,2020-08-16 00:00:00,70.964516,67.548386,4.348,0.0
WI,December,2017,2017-12-16 00:00:00,20.945162,67.58064,0.61800003,4.5230002
WI,December,2018,2018-12-16 00:00:00,26.958065,80.548386,0.899,8.433
WI,December,2019,2019-12-16 00:00:00,28.825806,75.32258,1.595,7.551
WI,December,2020,2020-12-16 00:00:00,27.393549,71.96774,0.024,6.064
WI,February,2017,2017-02-14 12:00:00,30.37143,73.17857,1.2650001,3.556
WI,February,2018,2018-02-14 12:00:00,20.989286,69.64286,0.981,5.595
WI,February,2019,2019-02-14 12:00:00,18.007143,80.64286,1.023,17.528
WI,February,2020,2020-02-15 00:00:00,19.644829,78.48276,0.004,8.074
WI,January,2017,2017-01-16 00:00:00,21.551613,81.41936,1.61,8.488
WI,January,2018,2018-01-16 00:00:00,19.874193,70.19355,0.874,3.556
WI,January,2019,2019-01-16 00:00:00,15.064516,71.67742,0.969,10.061999
WI,January,2020,2020-01-16 00:00:00,24.40645,80.83871,0.067,14.606
WI,July,2017,2017-07-16 00:00:00,70.35161,75.96774,3.566,0.0
WI,July,2018,2018-07-16 00:00:00,71.8871,71.3871,3.115,0.0
WI,July,2019,2019-07-16 00:00:00,73.69032,70.22581,3.465,0.0
WI,July,2020,2020-07-16 00:00:00,74.68387,69.0,5.204,0.0
WI,June,2017,2017-06-15 12:00:00,67.92667,68.433334,5.145,0.0
WI,June,2018,2018-06-15 12:00:00,68.21,72.96667,3.472,0.0
WI,June,2019,2019-06-15 12:00:00,64.816666,71.6,3.194,0.0
WI,June,2020,2020-06-15 12:00:00,68.65666,65.333336,3.216,0.0
WI,March,2017,2017-03-16 00:00:00,32.012905,66.354836,1.559,5.871
WI,March,2018,2018-03-16 00:00:00,31.870968,60.387096,0.484,3.913
WI,March,2019,2019-03-16 00:00:00,28.306452,69.870964,0.92499995,2.8660002
WI,March,2020,2020-03-16 00:00:00,35.903225,74.80645,2.837,5.2910004
WI,May,2017,2017-05-16 00:00:00,54.71613,68.129036,4.233,0.0
WI,May,2018,2018-05-16 00:00:00,62.67097,68.935486,4.863,0.083
WI,May,2019,2019-05-16 00:00:00,53.893547,72.80645,4.19,0.0
WI,May,2020,2020-05-16 00:00:00,54.919353,65.67742,4.8459997,0.028
WI,November,2017,2017-11-15 12:00:00,35.22333,69.066666,1.004,1.324
WI,November,2018,2018-11-15 12:00:00,30.24,68.333336,1.3269999,2.756
WI,November,2019,2019-11-15 12:00:00,29.966667,75.7,2.1,7.028
WI,November,2020,2020-11-15 12:00:00,41.506664,70.7,2.367,1.2409999
WI,October,2017,2017-10-16 00:00:00,53.758064,70.3871,3.6230001,0.11
WI,October,2018,2018-10-16 00:00:00,47.43871,74.22581,3.48,0.055
WI,October,2019,2019-10-16 00:00:00,46.85484,73.32258,4.851,5.071
WI,October,2020,2020-10-16 00:00:00,44.300003,66.645164,3.098,0.717
WI,September,2017,2017-09-15 12:00:00,64.80333,71.0,1.319,0.0
WI,September,2018,2018-09-15 12:00:00,63.29667,77.666664,3.276,0.0
WI,September,2019,2019-09-15 12:00:00,65.49333,77.433334,6.237,0.0
WI,September,2020,2020-09-15 12:00:00,60.506664,70.933334,2.966,0.0
WV,April,2017,2017-04-15 12:00:00,57.65333,69.066666,5.091,3.3339999
WV,April,2018,2018-04-15 12:00:00,46.54667,67.3,5.233,3.72
WV,April,2019,2019-04-15 12:00:00,54.969997,68.03333,5.403,0.0
WV,April,2020,2020-04-15 12:00:00,47.663334,69.76667,7.673,1.129
WV,August,2017,2017-08-16 00:00:00,67.72581,80.548386,4.17,0.0
WV,August,2018,2018-08-16 00:00:00,70.03226,84.354836,6.001,0.0
WV,August,2019,2019-08-16 00:00:00,69.977425,77.258064,3.977,0.0
WV,August,2020,2020-08-16 00:00:00,70.1129,82.258064,4.666,0.0
WV,December,2017,2017-12-16 00:00:00,32.690323,66.6129,2.533,5.733
WV,December,2018,2018-12-16 00:00:00,37.609676,76.77419,4.32,8.488
WV,December,2019,2019-12-16 00:00:00,39.387096,73.354836,5.122,6.697
WV,December,2020,2020-12-16 00:00:00,34.48387,73.6129,3.874,12.899
WV,February,2017,2017-02-14 12:00:00,42.014286,65.78571,2.447,3.803
WV,February,2018,2018-02-14 12:00:00,42.81786,77.25,8.046,8.021
WV,February,2019,2019-02-14 12:00:00,39.55,70.28571,5.953,2.812
WV,February,2020,2020-02-15 00:00:00,37.686207,71.655174,6.295,8.763
WV,January,2017,2017-01-16 00:00:00,37.945164,77.258064,5.979,7.936
WV,January,2018,2018-01-16 00:00:00,29.235483,64.129036,2.646,10.033
WV,January,2019,2019-01-16 00:00:00,31.445162,69.41936,2.862,9.674
WV,January,2020,2020-01-16 00:00:00,37.37742,71.129036,4.154,4.025
WV,July,2017,2017-07-16 00:00:00,70.370964,82.83871,6.773,0.0
WV,July,2018,2018-07-16 00:00:00,71.399994,78.90323,4.109,0.0
WV,July,2019,2019-07-16 00:00:00,72.00968,82.129036,5.745,0.0
WV,July,2020,2020-07-16 00:00:00,73.8,76.645164,4.19,0.0
WV,June,2017,2017-06-15 12:00:00,66.72,76.53333,4.3659997,0.0
WV,June,2018,2018-06-15 12:00:00,68.439995,82.8,6.52,0.0
WV,June,2019,2019-06-15 12:00:00,66.473335,79.7,7.201,0.0
WV,June,2020,2020-06-15 12:00:00,66.99,78.166664,6.922,0.0
WV,March,2017,2017-03-16 00:00:00,42.009678,64.870964,4.823,7.4700003
WV,March,2018,2018-03-16 00:00:00,35.748386,70.645164,4.442,13.531
WV,March,2019,2019-03-16 00:00:00,39.690323,62.548386,2.029,7.8
WV,March,2020,2020-03-16 00:00:00,48.135483,70.77419,5.014,2.2319999
WV,May,2017,2017-05-16 00:00:00,59.474194,77.70968,7.854,0.0
WV,May,2018,2018-05-16 00:00:00,66.46129,79.29032,6.8240004,0.0
WV,May,2019,2019-05-16 00:00:00,64.16129,79.870964,7.8389997,0.0
WV,May,2020,2020-05-16 00:00:00,56.43871,76.870964,7.488,0.468
WV,November,2017,2017-11-15 12:00:00,44.539997,70.96667,3.426,0.634
WV,November,2018,2018-11-15 12:00:00,40.02333,75.833336,4.752,3.941
WV,November,2019,2019-11-15 12:00:00,39.536667,66.166664,2.24,3.032
WV,November,2020,2020-11-15 12:00:00,48.47667,67.2,3.004,1.213
WV,October,2017,2017-10-16 00:00:00,57.58387,73.22581,6.271,3.776
WV,October,2018,2018-10-16 00:00:00,54.65484,78.29032,7.56,0.276
WV,October,2019,2019-10-16 00:00:00,57.948387,71.77419,6.433,0.0
WV,October,2020,2020-10-16 00:00:00,56.212902,74.70968,4.0559998,0.0
WV,September,2017,2017-09-15 12:00:00,63.306667,80.13333,2.806,0.0
WV,September,2018,2018-09-15 12:00:00,68.93,86.03333,10.127,0.0
WV,September,2019,2019-09-15 12:00:00,70.0,70.4,0.675,0.0
WV,September,2020,2020-09-15 12:00:00,63.566666,76.53333,2.7150002,0.0
WY,April,2017,2017-04-15 12:00:00,38.686665,66.7,1.6819999,15.323
WY,April,2018,2018-04-15 12:00:00,40.52667,56.0,0.478,5.842
WY,April,2019,2019-04-15 12:00:00,39.02333,69.6,0.691,4.768
WY,April,2020,2020-04-15 12:00:00,35.68,59.5,0.307,6.586
WY,August,2017,2017-08-16 00:00:00,67.66452,39.387096,0.741,0.0
WY,August,2018,2018-08-16 00:00:00,68.187096,38.322582,0.411,0.0
WY,August,2019,2019-08-16 00:00:00,68.86129,43.258064,0.28800002,0.0
WY,August,2020,2020-08-16 00:00:00,73.46129,28.193548,0.032,0.0
WY,December,2017,2017-12-16 00:00:00,19.929031,68.741936,0.012,10.5
WY,December,2018,2018-12-16 00:00:00,20.725807,68.870964,0.0,8.158
WY,December,2019,2019-12-16 00:00:00,21.432259,72.32258,0.012000001,3.831
WY,December,2020,2020-12-16 00:00:00,25.712902,60.258064,0.0,4.465
WY,February,2017,2017-02-14 12:00:00,26.75357,68.78571,0.047000002,6.8069997
WY,February,2018,2018-02-14 12:00:00,15.485715,72.35714,0.0,6.148
WY,February,2019,2019-02-14 12:00:00,14.625,74.17857,0.024,3.141
WY,February,2020,2020-02-15 00:00:00,17.5,71.62069,0.008,7.165
WY,January,2017,2017-01-16 00:00:00,14.319355,71.3871,0.020000001,4.4370003
WY,January,2018,2018-01-16 00:00:00,22.609678,71.90323,0.008,4.714
WY,January,2019,2019-01-16 00:00:00,19.735483,72.83871,0.0,5.1809998
WY,January,2020,2020-01-16 00:00:00,22.7,72.6129,0.004,4.0230002
WY,July,2017,2017-07-16 00:00:00,74.56129,32.19355,0.348,0.0
WY,July,2018,2018-07-16 00:00:00,71.8,42.51613,0.254,0.0
WY,July,2019,2019-07-16 00:00:00,70.50645,45.580647,0.292,0.0
WY,July,2020,2020-07-16 00:00:00,71.92903,33.580647,0.087,0.0
WY,June,2017,2017-06-15 12:00:00,63.806664,40.133335,0.49400002,0.0
WY,June,2018,2018-06-15 12:00:00,64.01667,46.8,1.165,0.0
WY,June,2019,2019-06-15 12:00:00,60.016666,52.166668,0.81100005,0.0
WY,June,2020,2020-06-15 12:00:00,64.43667,37.233334,1.405,0.0
WY,March,2017,2017-03-16 00:00:00,38.480644,63.741936,1.0879999,6.0629997
WY,March,2018,2018-03-16 00:00:00,30.87742,64.58064,0.138,7.855
WY,March,2019,2019-03-16 00:00:00,22.787098,73.67742,0.0,14.028
WY,March,2020,2020-03-16 00:00:00,30.87742,70.129036,0.052,6.394
WY,May,2017,2017-05-16 00:00:00,49.116127,61.51613,1.322,4.1610003
WY,May,2018,2018-05-16 00:00:00,53.906452,61.64516,2.888,0.16499999
WY,May,2019,2019-05-16 00:00:00,43.16129,71.258064,2.7619998,15.323
WY,May,2020,2020-05-16 00:00:00,52.93226,47.032257,0.65500003,0.277
WY,November,2017,2017-11-15 12:00:00,36.58,56.8,0.272,2.536
WY,November,2018,2018-11-15 12:00:00,28.43,64.5,0.087,7.302
WY,November,2019,2019-11-15 12:00:00,26.393333,74.933334,0.020000001,9.48
WY,November,2020,2020-11-15 12:00:00,35.86,41.966667,0.047,0.88199997
WY,October,2017,2017-10-16 00:00:00,41.054836,54.322582,0.134,8.844999
WY,October,2018,2018-10-16 00:00:00,40.27742,66.77419,0.299,6.973
WY,October,2019,2019-10-16 00:00:00,33.012905,59.419353,0.16600001,11.714
